date,timestamp,site,region,vendor,service_type,volume,capacity,sla_pct,backlog,overtime_hours,operating_cost,cost_per_unit,avg_tat_mins,quality_pct,exceptions,utilization_pct
2026-05-07,2026-05-07 17:53,Pune Hub,West,SwiftLog,Express,123,129,100,0,2.66,7348.77,59.75,47.6,99.22,0,95.35
2026-05-07,2026-05-07 18:06,Bengaluru Hub,South,RapidEx,Express,228,192,92.16,38,12.61,15291.94,67.07,63.4,97.97,2,118.75
2026-05-07,2026-05-07 19:19,Delhi Hub,North,SwiftLog,Express,197,195,99.26,20,8.57,11885.58,60.33,51.0,98.95,0,101.03
2026-05-07,2026-05-07 20:32,Pune Hub,West,SwiftLog,Express,107,155,98.7,0,0,6069.73,56.73,47.9,99.49,0,69.03
2026-05-07,2026-05-07 21:45,Chennai Hub,South,SwiftLog,Standard,106,99,99.9,24,11.34,5619.88,53.02,54.2,99.23,1,107.07
2026-05-07,2026-05-07 22:58,Pune Hub,West,PrimeMove,Express,90,129,98.23,0,0,5043.25,56.04,38.6,98.82,0,69.77
2026-05-07,2026-05-07 23:11,Pune Hub,West,Axis Logistics,Express,158,145,90.2,20,3.3,9724.43,61.55,53.6,98.53,2,108.97
2026-05-08,2026-05-08 00:24,Hyderabad Hub,South,MetroServe,Standard,129,161,100,0,0,6613.9,51.27,36.7,99.13,0,80.12
2026-05-08,2026-05-08 01:37,Chennai Hub,South,SwiftLog,Express,114,148,100,0,0,6483.89,56.88,43.7,99.56,0,77.03
2026-05-08,2026-05-08 02:50,Mumbai Hub,West,PrimeMove,Priority,190,206,99.56,2,8.63,12809.83,67.42,44.6,99.14,0,92.23
2026-05-08,2026-05-08 03:03,Hyderabad Hub,South,MetroServe,Standard,113,172,100,0,0,5853.6,51.8,47.0,99.06,0,65.7
2026-05-08,2026-05-08 04:16,Bengaluru Hub,South,Axis Logistics,Express,161,144,90.74,6,8.59,9993.97,62.07,49.8,98.96,2,111.81
2026-05-08,2026-05-08 05:29,Pune Hub,West,MetroServe,Priority,140,134,96.34,24,9.82,9264.3,66.17,57.0,99.38,0,104.48
2026-05-08,2026-05-08 06:42,Chennai Hub,South,Axis Logistics,Express,148,130,92.51,12,9.66,9047.47,61.13,52.5,98.92,2,113.85
2026-05-08,2026-05-08 07:55,Bengaluru Hub,South,MetroServe,Express,167,153,94.76,31,11.76,10649.88,63.77,56.0,98.94,2,109.15
2026-05-08,2026-05-08 08:08,Mumbai Hub,West,RapidEx,Express,310,207,86.24,91,26.08,22784.54,73.5,85.1,97.27,4,149.76
2026-05-08,2026-05-08 09:21,Bengaluru Hub,South,PrimeMove,Priority,260,164,87.02,87,25.02,18680.11,71.85,93.3,97.97,4,158.54
2026-05-08,2026-05-08 10:34,Bengaluru Hub,South,SwiftLog,Priority,202,208,100,3,7.8,12642.15,62.58,53.8,98.63,0,97.12
2026-05-08,2026-05-08 11:47,Pune Hub,West,MetroServe,Standard,144,162,98.07,0,8.4,8104.87,56.28,45.9,98.01,0,88.89
2026-05-08,2026-05-08 12:00,Hyderabad Hub,South,MetroServe,Express,108,146,100,0,0,6410.13,59.35,47.4,98.56,0,73.97
2026-05-08,2026-05-08 13:13,Hyderabad Hub,South,RapidEx,Standard,74,177,99.74,0,0,3449.04,46.61,43.2,98.34,0,41.81
2026-05-08,2026-05-08 14:26,Chennai Hub,South,Axis Logistics,Same Day,128,146,95.83,0,2.17,8336.65,65.13,44.1,98.6,0,87.67
2026-05-08,2026-05-08 15:39,Chennai Hub,South,PrimeMove,Standard,176,143,93.03,12,11.02,10123.92,57.52,57.2,99.05,2,123.08
2026-05-08,2026-05-08 16:52,Bengaluru Hub,South,MetroServe,Priority,193,166,92.09,47,11.18,12383.26,64.16,70.9,97.13,3,116.27
2026-05-08,2026-05-08 17:05,Delhi Hub,North,PrimeMove,Priority,181,184,100,10,4.53,11386.57,62.91,52.6,99.14,0,98.37
2026-05-08,2026-05-08 18:18,Mumbai Hub,West,SwiftLog,Standard,241,212,98.58,28,10.47,13406.39,55.63,55.7,99.04,1,113.68
2026-05-08,2026-05-08 19:31,Hyderabad Hub,South,Axis Logistics,Priority,183,146,88.56,27,13.61,12729.19,69.56,66.9,97.88,2,125.34
2026-05-08,2026-05-08 20:44,Chennai Hub,South,RapidEx,Same Day,188,169,94.55,52,11.22,13623.75,72.47,58.9,98.37,3,111.24
2026-05-08,2026-05-08 21:57,Delhi Hub,North,SwiftLog,Priority,197,224,100,0,7.83,13163.63,66.82,46.3,99.43,0,87.95
2026-05-08,2026-05-08 22:10,Chennai Hub,South,SwiftLog,Standard,133,152,100,0,0.82,6328.09,47.58,40.7,99.22,0,87.5
2026-05-08,2026-05-08 23:23,Mumbai Hub,West,MetroServe,Express,210,206,98.62,0,6.16,12998.14,61.9,49.8,99.05,0,101.94
2026-05-09,2026-05-09 00:36,Hyderabad Hub,South,SwiftLog,Standard,115,125,100,9,7.6,5857.01,50.93,41.2,99.07,0,92.0
2026-05-09,2026-05-09 01:49,Mumbai Hub,West,Axis Logistics,Express,131,211,97.2,0,0,7924.24,60.49,40.2,99.52,0,62.09
2026-05-09,2026-05-09 02:02,Mumbai Hub,West,PrimeMove,Standard,120,191,100,0,0,5882.72,49.02,46.1,98.57,0,62.83
2026-05-09,2026-05-09 03:15,Bengaluru Hub,South,MetroServe,Standard,146,154,97.04,0,0.62,6890.22,47.19,47.4,98.13,0,94.81
2026-05-09,2026-05-09 04:28,Bengaluru Hub,South,RapidEx,Standard,107,169,98.12,0,0,5458.34,51.01,42.7,98.18,0,63.31
2026-05-09,2026-05-09 05:41,Pune Hub,West,SwiftLog,Express,105,100,96.81,0,6.86,6765.96,64.44,43.5,99.51,0,105.0
2026-05-09,2026-05-09 06:54,Mumbai Hub,West,SwiftLog,Express,188,170,100,23,12.92,12613.65,67.09,54.0,99.69,1,110.59
2026-05-09,2026-05-09 07:07,Chennai Hub,South,SwiftLog,Priority,123,124,100,0,5.46,7560.09,61.46,48.9,99.07,0,99.19
2026-05-09,2026-05-09 08:20,Hyderabad Hub,South,RapidEx,Express,129,117,94.95,1,10.71,7989.74,61.94,49.7,99.61,2,110.26
2026-05-09,2026-05-09 09:33,Mumbai Hub,West,SwiftLog,Standard,186,142,93.38,52,19.75,11662.55,62.7,74.8,98.5,4,130.99
2026-05-09,2026-05-09 10:46,Delhi Hub,North,Axis Logistics,Standard,171,191,97.07,0,6.94,9090.66,53.16,51.2,97.72,0,89.53
2026-05-09,2026-05-09 11:59,Delhi Hub,North,MetroServe,Priority,153,194,100,0,0,8946.98,58.48,54.5,98.16,0,78.87
2026-05-09,2026-05-09 12:12,Delhi Hub,North,RapidEx,Standard,173,189,99.44,0,5.27,8858.56,51.21,45.1,98.6,0,91.53
2026-05-09,2026-05-09 13:25,Delhi Hub,North,MetroServe,Express,132,159,99.85,0,1.11,7448.22,56.43,47.3,99.19,0,83.02
2026-05-09,2026-05-09 14:38,Mumbai Hub,West,RapidEx,Standard,123,185,99.37,0,0,5798.42,47.14,43.4,98.83,0,66.49
2026-05-09,2026-05-09 15:51,Chennai Hub,South,SwiftLog,Express,124,133,100,0,0.74,7148.04,57.65,40.7,99.2,0,93.23
2026-05-09,2026-05-09 16:04,Delhi Hub,North,RapidEx,Standard,136,160,100,0,2.61,6900.79,50.74,36.4,98.19,0,85.0
2026-05-09,2026-05-09 17:17,Bengaluru Hub,South,MetroServe,Express,230,174,90.82,43,19.97,15628.44,67.95,72.1,99.09,4,132.18
2026-05-09,2026-05-09 18:30,Pune Hub,West,MetroServe,Standard,98,124,100,3,0,5129.99,52.35,42.1,98.98,0,79.03
2026-05-09,2026-05-09 19:43,Pune Hub,West,SwiftLog,Same Day,145,126,95.84,38,14.08,9903.0,68.3,64.0,98.55,1,115.08
2026-05-09,2026-05-09 20:56,Pune Hub,West,RapidEx,Standard,98,112,93.59,12,4.89,5347.95,54.57,39.5,98.72,1,87.5
2026-05-09,2026-05-09 21:09,Chennai Hub,South,SwiftLog,Express,117,99,99.52,17,10.91,7843.68,67.04,58.9,97.98,1,118.18
2026-05-09,2026-05-09 22:22,Delhi Hub,North,Axis Logistics,Express,119,183,95.86,0,0.37,7212.59,60.61,45.9,98.21,0,65.03
2026-05-09,2026-05-09 23:35,Hyderabad Hub,South,PrimeMove,Express,78,137,100,0,0,4553.37,58.38,38.5,98.58,0,56.93
2026-05-10,2026-05-10 00:48,Pune Hub,West,PrimeMove,Standard,64,124,100,0,0,3233.53,50.52,42.3,99.06,0,51.61
2026-05-10,2026-05-10 01:01,Delhi Hub,North,SwiftLog,Express,202,152,89.56,49,21.05,13756.29,68.1,78.1,98.7,4,132.89
2026-05-10,2026-05-10 02:14,Mumbai Hub,West,PrimeMove,Priority,111,185,100,0,0,6801.96,61.28,39.8,98.77,0,60.0
2026-05-10,2026-05-10 03:27,Chennai Hub,South,Axis Logistics,Express,145,112,87.98,37,22.8,10666.48,73.56,65.8,98.63,3,129.46
2026-05-10,2026-05-10 04:40,Bengaluru Hub,South,Axis Logistics,Express,132,187,95.59,0,0,7640.99,57.89,40.4,99.07,0,70.59
2026-05-10,2026-05-10 05:53,Bengaluru Hub,South,Axis Logistics,Express,159,165,95.21,0,5.76,9900.23,62.27,53.2,98.32,0,96.36
2026-05-10,2026-05-10 06:06,Pune Hub,West,RapidEx,Express,94,104,95.18,0,1.8,5508.44,58.6,42.8,98.95,0,90.38
2026-05-10,2026-05-10 07:19,Pune Hub,West,Axis Logistics,Priority,72,114,96.79,0,0,4265.28,59.24,48.2,100,0,63.16
2026-05-10,2026-05-10 08:32,Delhi Hub,North,Axis Logistics,Same Day,176,137,88.78,26,17.78,12438.49,70.67,64.6,98.4,3,128.47
2026-05-10,2026-05-10 09:45,Hyderabad Hub,South,MetroServe,Same Day,107,143,98.26,0,0,6752.06,63.1,44.9,98.92,0,74.83
2026-05-10,2026-05-10 10:58,Bengaluru Hub,South,RapidEx,Priority,129,166,99.5,0,1.27,7650.79,59.31,42.7,99.2,0,77.71
2026-05-10,2026-05-10 11:11,Delhi Hub,North,SwiftLog,Standard,106,137,100,0,0,5313.63,50.13,47.7,99.0,0,77.37
2026-05-10,2026-05-10 12:24,Pune Hub,West,MetroServe,Express,79,106,97.8,0,0,4685.75,59.31,41.9,99.54,0,74.53
2026-05-10,2026-05-10 13:37,Delhi Hub,North,Axis Logistics,Same Day,164,169,95.49,4,6.6,11067.91,67.49,45.7,98.87,0,97.04
2026-05-10,2026-05-10 14:50,Mumbai Hub,West,SwiftLog,Express,195,185,96.29,21,8.07,12518.72,64.2,54.9,99.2,1,105.41
2026-05-10,2026-05-10 15:03,Pune Hub,West,RapidEx,Standard,71,102,99.33,0,0,3429.94,48.31,38.3,98.43,0,69.61
2026-05-10,2026-05-10 16:16,Pune Hub,West,SwiftLog,Standard,87,132,99.81,0,0,4411.68,50.71,46.0,98.99,0,65.91
2026-05-10,2026-05-10 17:29,Mumbai Hub,West,Axis Logistics,Express,132,205,94.69,0,0,7398.35,56.05,44.0,99.03,1,64.39
2026-05-10,2026-05-10 18:42,Pune Hub,West,SwiftLog,Priority,157,109,91.1,52,21.2,11241.14,71.6,83.3,97.88,4,144.04
2026-05-10,2026-05-10 19:55,Delhi Hub,North,SwiftLog,Express,213,179,95.37,40,13.65,13657.53,64.12,73.6,96.65,1,118.99
2026-05-10,2026-05-10 20:08,Bengaluru Hub,South,MetroServe,Express,142,171,100,0,3.82,8183.34,57.63,38.5,99.28,0,83.04
2026-05-10,2026-05-10 21:21,Delhi Hub,North,SwiftLog,Priority,135,136,98.47,12,7.63,8398.87,62.21,45.8,99.12,0,99.26
2026-05-10,2026-05-10 22:34,Pune Hub,West,SwiftLog,Standard,81,120,100,0,0,3898.42,48.13,45.1,98.56,0,67.5
2026-05-10,2026-05-10 23:47,Chennai Hub,South,Axis Logistics,Express,105,119,96.71,0,1.04,6142.28,58.5,43.7,99.62,0,88.24
2026-05-11,2026-05-11 00:00,Pune Hub,West,PrimeMove,Express,143,121,96.15,8,18.69,9867.81,69.01,58.3,97.83,2,118.18
2026-05-11,2026-05-11 01:13,Delhi Hub,North,RapidEx,Standard,167,190,97.46,0,1.06,7927.94,47.47,41.9,98.91,0,87.89
2026-05-11,2026-05-11 02:26,Chennai Hub,South,Axis Logistics,Standard,132,165,95.27,0,1.75,6677.72,50.59,39.3,98.77,0,80.0
2026-05-11,2026-05-11 03:39,Delhi Hub,North,SwiftLog,Standard,156,204,100,0,2.66,7986.52,51.2,47.4,99.15,0,76.47
2026-05-11,2026-05-11 04:52,Hyderabad Hub,South,PrimeMove,Priority,82,119,99.28,0,0,5139.03,62.67,38.9,98.04,0,68.91
2026-05-11,2026-05-11 05:05,Delhi Hub,North,RapidEx,Priority,156,196,97.87,0,0,9359.57,60.0,40.9,98.61,0,79.59
2026-05-11,2026-05-11 06:18,Hyderabad Hub,South,MetroServe,Priority,73,168,97.41,0,0,4271.49,58.51,44.5,99.9,0,43.45
2026-05-11,2026-05-11 07:31,Chennai Hub,South,MetroServe,Standard,112,135,99.31,0,3.92,5933.52,52.98,43.1,98.95,0,82.96
2026-05-11,2026-05-11 08:44,Chennai Hub,South,MetroServe,Standard,124,151,97.64,0,0,6382.77,51.47,38.7,98.63,0,82.12
2026-05-11,2026-05-11 09:57,Delhi Hub,North,RapidEx,Standard,234,239,95.46,13,5.99,12643.51,54.03,48.3,99.49,0,97.91
2026-05-11,2026-05-11 10:10,Mumbai Hub,West,RapidEx,Express,247,197,90.78,73,17.92,17610.61,71.3,73.9,99.16,4,125.38
2026-05-11,2026-05-11 11:23,Delhi Hub,North,PrimeMove,Same Day,189,193,97.36,20,4.47,12795.07,67.7,50.2,98.41,0,97.93
2026-05-11,2026-05-11 12:36,Hyderabad Hub,South,MetroServe,Express,143,146,95.86,26,5.05,9029.15,63.14,54.1,98.12,0,97.95
2026-05-11,2026-05-11 13:49,Hyderabad Hub,South,SwiftLog,Same Day,153,145,96.79,33,13.04,10821.01,70.73,56.2,98.12,1,105.52
2026-05-11,2026-05-11 14:02,Mumbai Hub,West,PrimeMove,Same Day,220,181,92.94,34,16.19,15688.61,71.31,70.2,99.23,3,121.55
2026-05-11,2026-05-11 15:15,Chennai Hub,South,MetroServe,Standard,104,133,99.15,0,1.59,5351.11,51.45,46.1,98.41,0,78.2
2026-05-11,2026-05-11 16:28,Bengaluru Hub,South,MetroServe,Same Day,188,219,98.47,0,0,12157.92,64.67,38.7,99.93,0,85.84
2026-05-11,2026-05-11 17:41,Bengaluru Hub,South,RapidEx,Standard,173,147,93.02,25,13.22,10034.17,58.0,58.5,99.0,2,117.69
2026-05-11,2026-05-11 18:54,Delhi Hub,North,Axis Logistics,Priority,256,192,87.01,67,22.31,18640.58,72.81,75.2,98.39,4,133.33
2026-05-11,2026-05-11 19:07,Mumbai Hub,West,SwiftLog,Express,212,213,99.73,0,8.59,12954.75,61.11,41.0,100,0,99.53
2026-05-11,2026-05-11 20:20,Bengaluru Hub,South,PrimeMove,Standard,139,193,100,0,0,6659.34,47.91,47.0,99.03,0,72.02
2026-05-11,2026-05-11 21:33,Bengaluru Hub,South,Axis Logistics,Express,174,176,95.08,0,2.74,10850.32,62.36,46.8,98.42,0,98.86
2026-05-11,2026-05-11 22:46,Bengaluru Hub,South,PrimeMove,Same Day,158,152,97.83,4,9.28,11179.81,70.76,45.7,98.61,0,103.95
2026-05-11,2026-05-11 23:59,Mumbai Hub,West,SwiftLog,Standard,118,198,100,0,0,5846.09,49.54,38.1,99.1,0,59.6
2026-05-12,2026-05-12 00:12,Bengaluru Hub,South,PrimeMove,Same Day,149,208,99.76,0,0,9159.05,61.47,44.9,99.56,0,71.63
2026-05-12,2026-05-12 01:25,Chennai Hub,South,SwiftLog,Standard,93,133,100,0,0,4695.71,50.49,44.7,99.41,0,69.92
2026-05-12,2026-05-12 02:38,Pune Hub,West,PrimeMove,Standard,155,159,99.17,0,5.51,7721.39,49.82,47.7,99.61,0,97.48
2026-05-12,2026-05-12 03:51,Pune Hub,West,PrimeMove,Express,134,151,100,0,7.14,8397.92,62.67,42.9,98.98,0,88.74
2026-05-12,2026-05-12 04:04,Mumbai Hub,West,Axis Logistics,Same Day,196,194,93.26,22,2.39,13051.56,66.59,48.7,99.24,1,101.03
2026-05-12,2026-05-12 05:17,Mumbai Hub,West,PrimeMove,Standard,171,181,98.95,5,10.54,9501.44,55.56,46.0,98.42,0,94.48
2026-05-12,2026-05-12 06:30,Bengaluru Hub,South,PrimeMove,Standard,132,196,98.94,0,0,6160.64,46.67,42.2,99.96,0,67.35
2026-05-12,2026-05-12 07:43,Delhi Hub,North,SwiftLog,Express,176,213,100,0,5.1,11104.59,63.09,36.4,99.26,0,82.63
2026-05-12,2026-05-12 08:56,Delhi Hub,North,RapidEx,Express,231,211,95.07,2,13.7,15492.97,67.07,55.4,99.27,1,109.48
2026-05-12,2026-05-12 09:09,Hyderabad Hub,South,Axis Logistics,Priority,140,167,98.18,5,0,8710.89,62.22,39.8,98.54,0,83.83
2026-05-12,2026-05-12 10:22,Mumbai Hub,West,MetroServe,Express,189,159,95.28,30,14.54,12477.66,66.02,64.3,98.46,1,118.87
2026-05-12,2026-05-12 11:35,Bengaluru Hub,South,Axis Logistics,Standard,175,176,93.2,2,5.35,8675.05,49.57,50.9,99.27,1,99.43
2026-05-12,2026-05-12 12:48,Pune Hub,West,RapidEx,Express,140,138,98.51,0,10.78,8994.97,64.25,48.2,98.26,0,101.45
2026-05-12,2026-05-12 13:01,Pune Hub,West,SwiftLog,Express,164,143,98.0,0,9.04,10150.35,61.89,47.5,98.41,1,114.69
2026-05-12,2026-05-12 14:14,Pune Hub,West,MetroServe,Standard,107,161,98.93,0,0,5179.27,48.4,32.5,98.06,0,66.46
2026-05-12,2026-05-12 15:27,Hyderabad Hub,South,RapidEx,Same Day,155,158,96.02,0,9.65,10745.73,69.33,41.8,99.43,0,98.1
2026-05-12,2026-05-12 16:40,Chennai Hub,South,SwiftLog,Express,99,155,100,0,0,5859.63,59.19,43.4,99.21,0,63.87
2026-05-12,2026-05-12 17:53,Bengaluru Hub,South,SwiftLog,Priority,160,148,97.71,17,10.3,10969.66,68.56,47.9,99.26,1,108.11
2026-05-12,2026-05-12 18:06,Pune Hub,West,PrimeMove,Express,188,134,90.6,40,22.41,13661.58,72.67,74.7,99.02,3,140.3
2026-05-12,2026-05-12 19:19,Bengaluru Hub,South,Axis Logistics,Express,173,156,92.62,20,9.14,11065.53,63.96,58.1,98.64,2,110.9
2026-05-12,2026-05-12 20:32,Delhi Hub,North,Axis Logistics,Standard,123,182,98.24,0,0,6082.74,49.45,41.2,98.94,0,67.58
2026-05-12,2026-05-12 21:45,Mumbai Hub,West,PrimeMove,Same Day,189,220,99.93,0,1.24,12371.54,65.46,46.1,99.15,0,85.91
2026-05-12,2026-05-12 22:58,Delhi Hub,North,SwiftLog,Standard,116,220,99.73,0,0,5792.36,49.93,43.7,99.24,0,52.73
2026-05-12,2026-05-12 23:11,Pune Hub,West,RapidEx,Express,101,127,98.56,0,4.01,6395.32,63.32,41.2,98.9,0,79.53
2026-05-13,2026-05-13 00:24,Bengaluru Hub,South,Axis Logistics,Express,192,225,96.43,0,4.06,11160.75,58.13,42.8,98.55,0,85.33
2026-05-13,2026-05-13 01:37,Mumbai Hub,West,PrimeMove,Standard,191,158,94.9,17,16.27,11247.34,58.89,62.6,98.54,3,120.89
2026-05-13,2026-05-13 02:50,Delhi Hub,North,MetroServe,Same Day,191,195,98.25,0,4.34,12261.97,64.2,45.6,98.73,0,97.95
2026-05-13,2026-05-13 03:03,Pune Hub,West,Axis Logistics,Standard,122,121,93.47,0,7.72,6782.72,55.6,49.8,99.58,1,100.83
2026-05-13,2026-05-13 04:16,Hyderabad Hub,South,Axis Logistics,Express,134,157,95.55,1,1.75,7775.33,58.02,39.7,98.65,0,85.35
2026-05-13,2026-05-13 05:29,Bengaluru Hub,South,MetroServe,Priority,154,197,98.34,0,0,9250.48,60.07,44.5,98.74,0,78.17
2026-05-13,2026-05-13 06:42,Chennai Hub,South,PrimeMove,Priority,131,147,100,0,2.78,7807.49,59.6,41.2,98.99,0,89.12
2026-05-13,2026-05-13 07:55,Delhi Hub,North,Axis Logistics,Express,151,189,95.25,0,3.22,8932.81,59.16,42.7,99.46,0,79.89
2026-05-13,2026-05-13 08:08,Pune Hub,West,SwiftLog,Express,150,120,95.15,47,19.37,10079.18,67.19,69.5,98.86,3,125.0
2026-05-13,2026-05-13 09:21,Delhi Hub,North,SwiftLog,Express,240,184,92.97,55,16.21,16025.24,66.77,77.0,98.03,4,130.43
2026-05-13,2026-05-13 10:34,Hyderabad Hub,South,MetroServe,Priority,184,135,90.69,31,17.19,13298.44,72.27,74.3,99.07,3,136.3
2026-05-13,2026-05-13 11:47,Bengaluru Hub,South,PrimeMove,Priority,169,238,100,0,0,9891.28,58.53,29.3,99.39,0,71.01
2026-05-13,2026-05-13 12:00,Pune Hub,West,SwiftLog,Priority,133,134,99.17,0,4.69,8221.34,61.81,48.5,99.56,0,99.25
2026-05-13,2026-05-13 13:13,Bengaluru Hub,South,PrimeMove,Standard,181,164,94.55,10,10.69,9943.87,54.94,51.5,98.25,2,110.37
2026-05-13,2026-05-13 14:26,Mumbai Hub,West,PrimeMove,Express,193,193,96.74,0,8.71,11928.6,61.81,44.1,99.12,0,100.0
2026-05-13,2026-05-13 15:39,Delhi Hub,North,SwiftLog,Same Day,113,177,100,0,0,7259.13,64.24,40.8,98.62,0,63.84
2026-05-13,2026-05-13 16:52,Hyderabad Hub,South,SwiftLog,Standard,92,128,100,0,0,4774.83,51.9,47.7,98.97,0,71.88
2026-05-13,2026-05-13 17:05,Mumbai Hub,West,SwiftLog,Standard,226,175,95.64,38,17.4,12781.88,56.56,72.7,99.11,2,129.14
2026-05-13,2026-05-13 18:18,Chennai Hub,South,Axis Logistics,Standard,134,141,94.67,0,2.51,6427.39,47.97,38.6,99.3,1,95.04
2026-05-13,2026-05-13 19:31,Bengaluru Hub,South,PrimeMove,Express,199,190,97.61,2,11.16,12382.51,62.22,50.5,98.34,0,104.74
2026-05-13,2026-05-13 20:44,Bengaluru Hub,South,RapidEx,Standard,146,173,99.67,0,1.72,7584.7,51.95,42.6,99.43,0,84.39
2026-05-13,2026-05-13 21:57,Pune Hub,West,PrimeMove,Standard,114,141,100,0,1.92,5824.52,51.09,42.3,99.0,0,80.85
2026-05-13,2026-05-13 22:10,Pune Hub,West,MetroServe,Express,127,150,99.99,0,2.89,7597.13,59.82,46.9,99.56,0,84.67
2026-05-13,2026-05-13 23:23,Pune Hub,West,SwiftLog,Standard,86,157,97.53,0,0,4240.6,49.31,37.8,99.0,0,54.78
2026-05-14,2026-05-14 00:36,Pune Hub,West,MetroServe,Express,119,144,99.02,0,1.97,7170.0,60.25,39.2,98.8,0,82.64
2026-05-14,2026-05-14 01:49,Mumbai Hub,West,SwiftLog,Express,191,207,99.35,0,6.06,12050.91,63.09,44.7,98.42,0,92.27
2026-05-14,2026-05-14 02:02,Mumbai Hub,West,SwiftLog,Standard,172,212,100,0,5.01,8564.41,49.79,40.1,99.64,0,81.13
2026-05-14,2026-05-14 03:15,Mumbai Hub,West,MetroServe,Standard,146,247,98.59,0,0,7290.42,49.93,41.1,98.38,0,59.11
2026-05-14,2026-05-14 04:28,Bengaluru Hub,South,SwiftLog,Express,116,164,100,0,0.35,6869.17,59.22,44.0,98.65,0,70.73
2026-05-14,2026-05-14 05:41,Hyderabad Hub,South,RapidEx,Express,132,158,99.48,0,4.89,8040.98,60.92,41.0,99.88,0,83.54
2026-05-14,2026-05-14 06:54,Pune Hub,West,SwiftLog,Express,151,108,90.0,59,21.63,10540.83,69.81,76.5,98.52,4,139.81
2026-05-14,2026-05-14 07:07,Pune Hub,West,MetroServe,Express,105,162,98.2,0,0,5910.07,56.29,43.1,99.25,0,64.81
2026-05-14,2026-05-14 08:20,Delhi Hub,North,Axis Logistics,Standard,160,222,98.0,0,0.6,7507.09,46.92,39.7,99.59,0,72.07
2026-05-14,2026-05-14 09:33,Mumbai Hub,West,PrimeMove,Priority,239,186,91.68,51,22.82,17843.81,74.66,71.0,98.69,4,128.49
2026-05-14,2026-05-14 10:46,Bengaluru Hub,South,MetroServe,Standard,151,193,99.55,0,1.91,7195.99,47.66,44.5,99.53,0,78.24
2026-05-14,2026-05-14 11:59,Hyderabad Hub,South,MetroServe,Priority,135,159,99.96,0,0,8344.86,61.81,41.7,99.55,0,84.91
2026-05-14,2026-05-14 12:12,Mumbai Hub,West,PrimeMove,Express,233,229,97.23,0,5.46,13749.31,59.01,55.0,98.88,0,101.75
2026-05-14,2026-05-14 13:25,Delhi Hub,North,RapidEx,Express,182,157,92.26,37,10.9,12096.36,66.46,63.2,98.86,2,115.92
2026-05-14,2026-05-14 14:38,Mumbai Hub,West,PrimeMove,Standard,175,240,99.77,0,0,8352.02,47.73,38.5,98.97,0,72.92
2026-05-14,2026-05-14 15:51,Bengaluru Hub,South,PrimeMove,Standard,126,179,99.21,0,0,6563.73,52.09,47.9,99.14,0,70.39
2026-05-14,2026-05-14 16:04,Delhi Hub,North,PrimeMove,Express,177,195,100,0,3.85,11064.48,62.51,34.9,99.4,0,90.77
2026-05-14,2026-05-14 17:17,Mumbai Hub,West,RapidEx,Express,129,175,99.14,0,0,7599.72,58.91,39.6,99.18,0,73.71
2026-05-14,2026-05-14 18:30,Pune Hub,West,MetroServe,Same Day,208,157,91.41,39,18.22,15716.19,75.56,70.1,98.61,3,132.48
2026-05-14,2026-05-14 19:43,Mumbai Hub,West,Axis Logistics,Priority,138,188,97.0,0,0,8161.58,59.14,44.1,98.24,0,73.4
2026-05-14,2026-05-14 20:56,Bengaluru Hub,South,Axis Logistics,Standard,131,196,94.34,0,1.32,6868.63,52.43,40.8,98.96,1,66.84
2026-05-14,2026-05-14 21:09,Hyderabad Hub,South,Axis Logistics,Same Day,110,161,95.67,0,0,6889.87,62.64,42.6,98.87,0,68.32
2026-05-14,2026-05-14 22:22,Delhi Hub,North,PrimeMove,Priority,166,160,99.0,11,10.52,11388.66,68.61,53.5,99.55,0,103.75
2026-05-14,2026-05-14 23:35,Hyderabad Hub,South,PrimeMove,Standard,108,150,100,0,0,5439.51,50.37,41.5,99.0,0,72.0
2026-05-15,2026-05-15 00:48,Pune Hub,West,Axis Logistics,Standard,128,134,95.5,0,4.38,6287.61,49.12,40.8,98.26,0,95.52
2026-05-15,2026-05-15 01:01,Bengaluru Hub,South,SwiftLog,Standard,139,209,100,0,0,6579.51,47.33,44.2,98.33,0,66.51
2026-05-15,2026-05-15 02:14,Delhi Hub,North,PrimeMove,Standard,149,160,99.96,0,2.27,7479.66,50.2,41.8,99.54,0,93.12
2026-05-15,2026-05-15 03:27,Delhi Hub,North,Axis Logistics,Same Day,158,200,95.3,0,0,9852.92,62.36,43.5,98.91,0,79.0
2026-05-15,2026-05-15 04:40,Hyderabad Hub,South,SwiftLog,Express,132,167,100,0,0,7967.36,60.36,33.0,98.06,0,79.04
2026-05-15,2026-05-15 05:53,Mumbai Hub,West,SwiftLog,Priority,175,180,99.56,9,0,10242.53,58.53,55.8,99.56,0,97.22
2026-05-15,2026-05-15 06:06,Delhi Hub,North,Axis Logistics,Same Day,189,184,91.95,9,6.04,12765.71,67.54,53.4,98.9,1,102.72
2026-05-15,2026-05-15 07:19,Pune Hub,West,PrimeMove,Same Day,140,135,96.65,11,10.32,9856.87,70.41,52.3,99.09,0,103.7
2026-05-15,2026-05-15 08:32,Mumbai Hub,West,PrimeMove,Priority,201,205,100,0,6.06,12772.58,63.55,49.2,99.57,0,98.05
2026-05-15,2026-05-15 09:45,Bengaluru Hub,South,MetroServe,Express,267,176,89.87,59,25.49,18694.26,70.02,84.5,98.45,4,151.7
